Nro_Pedido,Fecha_Venta,Producto,Precio_Unitario,Cantidad_toneladas,Total_Venta,País,Cliente,Tipo_Cliente,Moneda,Incoterm,Medio_Transporte
10212,2024-01-16,Harina panadera especial Doña Angélica (10 kg),63.52,8,10163.2,Perú,Panificadora Andina,Nacional,PEN,,Terrestre
10226,2024-02-26,Harina panadera especial Doña Angélica (10 kg),63.52,11,13974.4,Perú,Minimarket Don Lucho,Nacional,PEN,,Terrestre
10241,2024-04-13,Harina panadera especial Doña Angélica (10 kg),63.52,7,8892.8,Chile,Panadería La Vega,Exportación,USD,CIF,Aéreo
10267,2024-07-07,Harina panadera especial Doña Angélica (10 kg),63.52,6,7622.4,Perú,Supermercado Mi Perú,Nacional,PEN,,Terrestre
10279,2024-08-09,Harina panadera especial Doña Angélica (10 kg),63.52,15,19056.0,Perú,Supermercado Mi Perú,Nacional,PEN,,Terrestre
10288,2024-09-01,Harina panadera especial Doña Angélica (10 kg),63.52,14,17785.6,Guatemala,Supermercado Quetzal,Exportación,USD,CIF,Aéreo
10301,2024-10-05,Harina panadera especial Doña Angélica (10 kg),63.52,11,13974.4,Perú,Bodega Santa Rosa,Nacional,PEN,,Terrestre
10311,2024-10-16,Harina panadera especial Doña Angélica (10 kg),63.52,5,6352.0,Perú,Bodega Santa Rosa,Nacional,PEN,,Terrestre
10321,2024-11-04,Harina panadera especial Doña Angélica (10 kg),63.52,12,15244.8,Venezuela,Supermercado Orinoco,Exportación,USD,DAP,Aéreo
10332,2024-11-17,Harina panadera especial Doña Angélica (10 kg),63.52,7,8892.8,EEUU,Latin Market Miami,Exportación,USD,FOB,Aéreo
10344,2024-11-25,Harina panadera especial Doña Angélica (10 kg),63.52,6,7622.4,Venezuela,Panadería El Ávila,Exportación,USD,CIF,Aéreo
10367,2024-01-12,Harina panadera especial Doña Angélica (10 kg),63.52,7,8892.8,Perú,Panificadora Andina,Nacional,PEN,,Terrestre
10380,2024-02-16,Harina panadera especial Doña Angélica (10 kg),63.52,9,11433.6,Colombia,Panadería La Candelaria,Exportación,USD,DAP,Aéreo
10407,2024-04-22,Harina panadera especial Doña Angélica (10 kg),63.52,15,19056.0,Venezuela,Panadería El Ávila,Exportación,USD,FOB,Aéreo
10420,2024-05-29,Harina panadera especial Doña Angélica (10 kg),63.52,12,15244.8,Cuba,Bodega Habana Centro,Exportación,USD,DAP,Aéreo
10104,2024-01-31,Harina panadera especial GN (50 kg),76.24,14,21347.2,Perú,Bodega Santa Rosa,Nacional,PEN,,Terrestre
10115,2024-04-04,Harina panadera especial GN (50 kg),76.24,11,16772.8,El Salvador,Mercado Centro,Exportación,USD,FOB,Aéreo
10127,2024-06-03,Harina panadera especial GN (50 kg),76.24,11,16772.8,Perú,Panadería El Trigal,Nacional,PEN,,Terrestre
10141,2024-08-01,Harina panadera especial GN (50 kg),76.24,11,16772.8,Perú,Supermercado El Sol,Nacional,PEN,,Terrestre
10152,2024-09-25,Harina panadera especial GN (50 kg),76.24,12,18297.6,Perú,Pastelería La Estrella,Nacional,PEN,,Terrestre
10165,2024-10-22,Harina panadera especial GN (50 kg),76.24,5,7624.0,Perú,Panadería El Trigal,Nacional,PEN,,Terrestre
10176,2024-11-06,Harina panadera especial GN (50 kg),76.24,8,12198.4,Perú,Supermercado Mi Perú,Nacional,PEN,,Terrestre
10184,2024-11-14,Harina panadera especial GN (50 kg),76.24,10,15248.0,Perú,Pastelería Dulce Hogar,Nacional,PEN,,Terrestre
10195,2024-11-25,Harina panadera especial GN (50 kg),76.24,13,19822.4,Cuba,Bodega Habana Centro,Exportación,USD,DAP,Marítimo
10207,2024-12-09,Harina panadera especial GN (50 kg),76.24,6,9148.8,Perú,Panadería San José,Nacional,PEN,,Terrestre
10220,2024-02-12,Harina panadera especial GN (50 kg),76.24,5,7624.0,Perú,Bodega Santa Rosa,Nacional,PEN,,Terrestre
10230,2024-03-15,Harina panadera especial GN (50 kg),76.24,14,21347.2,Perú,Panificadora Andina,Nacional,PEN,,Terrestre
10246,2024-05-05,Harina panadera especial GN (50 kg),76.24,6,9148.8,Perú,Supermercado Mi Perú,Nacional,PEN,,Terrestre
10259,2024-06-15,Harina panadera especial GN (50 kg),76.24,11,16772.8,Colombia,Panadería La Candelaria,Exportación,USD,CIF,Aéreo
10271,2024-07-20,Harina panadera especial GN (50 kg),76.24,7,10673.6,Cuba,Panadería El Malecón,Exportación,USD,CIF,Marítimo
10282,2024-08-20,Harina panadera especial GN (50 kg),76.24,14,21347.2,Perú,Panadería El Trigal,Nacional,PEN,,Terrestre
10292,2024-09-08,Harina panadera especial GN (50 kg),76.24,6,9148.8,Guatemala,Panadería Chapina,Exportación,USD,CIF,Aéreo
10305,2024-10-13,Harina panadera especial GN (50 kg),76.24,15,22872.0,Perú,Supermercado El Sol,Nacional,PEN,,Terrestre
10314,2024-10-22,Harina panadera especial GN (50 kg),76.24,11,16772.8,Perú,Pastelería Dulce Hogar,Nacional,PEN,,Terrestre
10324,2024-11-05,Harina panadera especial GN (50 kg),76.24,6,9148.8,Perú,Panificadora Andina,Nacional,PEN,,Terrestre
10336,2024-11-20,Harina panadera especial GN (50 kg),76.24,7,10673.6,Perú,Pastelería Dulce Hogar,Nacional,PEN,,Terrestre
10349,2024-12-01,Harina panadera especial GN (50 kg),76.24,15,22872.0,Perú,Minimarket Don Lucho,Nacional,PEN,,Terrestre
10358,2024-12-10,Harina panadera especial GN (50 kg),76.24,11,16772.8,Perú,Pastelería Dulce Hogar,Nacional,PEN,,Terrestre
10371,2024-01-23,Harina panadera especial GN (50 kg),76.24,8,12198.4,Perú,Supermercado Mi Perú,Nacional,PEN,,Terrestre
10383,2024-02-22,Harina panadera especial GN (50 kg),76.24,5,7624.0,Perú,Panificadora Andina,Nacional,PEN,,Terrestre
10394,2024-03-15,Harina panadera especial GN (50 kg),76.24,9,13723.2,Panamá,Panadería Panamá Viejo,Exportación,USD,FOB,Marítimo
10412,2024-05-03,Harina panadera especial GN (50 kg),76.24,13,19822.4,Perú,Bodega Santa Rosa,Nacional,PEN,,Terrestre
10425,2024-05-31,Harina panadera especial GN (50 kg),76.24,12,18297.6,Chile,Supermercado Mapocho,Exportación,USD,CIF,Marítimo
10107,2024-02-24,Harina panadera integral (25 kg),78.47,13,20402.2,El Salvador,Mercado Centro,Exportación,USD,DAP,Aéreo
10120,2024-04-29,Harina panadera integral (25 kg),78.47,14,21971.6,Perú,Panadería San José,Nacional,PEN,,Terrestre
10134,2024-07-01,Harina panadera integral (25 kg),78.47,13,20402.2,Venezuela,Panadería El Ávila,Exportación,USD,FOB,Aéreo
10145,2024-08-25,Harina panadera integral (25 kg),78.47,11,17263.4,Perú,Panadería San José,Nacional,PEN,,Terrestre
10159,2024-10-10,Harina panadera integral (25 kg),78.47,8,12555.2,Colombia,Supermercado Cafetal,Exportación,USD,FOB,Marítimo
10168,2024-10-28,Harina panadera integral (25 kg),78.47,9,14124.6,Panamá,Panadería Panamá Viejo,Exportación,USD,CIF,Marítimo
10180,2024-11-11,Harina panadera integral (25 kg),78.47,5,7847.0,Colombia,Supermercado Cafetal,Exportación,USD,FOB,Aéreo
10188,2024-11-18,Harina panadera integral (25 kg),78.47,5,7847.0,Panamá,Canal Market,Exportación,USD,FOB,Aéreo
10201,2024-12-01,Harina panadera integral (25 kg),78.47,7,10985.8,Perú,Supermercado Mi Perú,Nacional,PEN,,Terrestre
10211,2024-01-15,Harina panadera integral (25 kg),78.47,12,18832.8,Perú,Pastelería Dulce Hogar,Nacional,PEN,,Terrestre
10223,2024-02-20,Harina panadera integral (25 kg),78.47,6,9416.4,El Salvador,Mercado Centro,Exportación,USD,DAP,Marítimo
10237,2024-04-05,Harina panadera integral (25 kg),78.47,8,12555.2,Cuba,Bodega Habana Centro,Exportación,USD,FOB,Marítimo
10251,2024-05-18,Harina panadera integral (25 kg),78.47,6,9416.4,Guatemala,Supermercado Quetzal,Exportación,USD,FOB,Aéreo
10263,2024-06-28,Harina panadera integral (25 kg),78.47,9,14124.6,Perú,Panadería San José,Nacional,PEN,,Terrestre
10275,2024-07-23,Harina panadera integral (25 kg),78.47,13,20402.2,Perú,Panadería El Trigal,Nacional,PEN,,Terrestre
10285,2024-08-27,Harina panadera integral (25 kg),78.47,5,7847.0,Perú,Bodega Los Olivos,Nacional,PEN,,Terrestre
10299,2024-09-30,Harina panadera integral (25 kg),78.47,9,14124.6,Perú,Supermercado Mi Perú,Nacional,PEN,,Terrestre
10309,2024-10-15,Harina panadera integral (25 kg),78.47,13,20402.2,Perú,Panificadora Andina,Nacional,PEN,,Terrestre
10318,2024-11-02,Harina panadera integral (25 kg),78.47,5,7847.0,El Salvador,Mercado Centro,Exportación,USD,DAP,Aéreo
10329,2024-11-15,Harina panadera integral (25 kg),78.47,13,20402.2,Cuba,Bodega Habana Centro,Exportación,USD,CIF,Aéreo
10339,2024-11-23,Harina panadera integral (25 kg),78.47,12,18832.8,Perú,Pastelería La Estrella,Nacional,PEN,,Terrestre
10362,2024-01-05,Harina panadera integral (25 kg),78.47,8,12555.2,Perú,Pastelería Dulce Hogar,Nacional,PEN,,Terrestre
10374,2024-02-02,Harina panadera integral (25 kg),78.47,15,23541.0,Perú,Supermercado El Sol,Nacional,PEN,,Terrestre
10389,2024-03-03,Harina panadera integral (25 kg),78.47,14,21971.6,Panamá,Canal Market,Exportación,USD,DAP,Marítimo
10403,2024-04-08,Harina panadera integral (25 kg),78.47,9,14124.6,Perú,Panificadora Andina,Nacional,PEN,,Terrestre
10417,2024-05-13,Harina panadera integral (25 kg),78.47,9,14124.6,Venezuela,Panadería El Ávila,Exportación,USD,DAP,Marítimo
10110,2024-03-18,Harina panadera premium (50 kg),65.53,15,19659.0,Panamá,Canal Market,Exportación,USD,DAP,Marítimo
10123,2024-05-20,Harina panadera premium (50 kg),65.53,10,13106.0,Perú,Bodega Los Olivos,Nacional,PEN,,Terrestre
10137,2024-07-10,Harina panadera premium (50 kg),65.53,11,14416.6,Perú,Pastelería La Estrella,Nacional,PEN,,Terrestre
10148,2024-09-11,Harina panadera premium (50 kg),65.53,12,15727.2,Perú,Supermercado El Sol,Nacional,PEN,,Terrestre
10161,2024-10-17,Harina panadera premium (50 kg),65.53,12,15727.2,Perú,Minimarket Don Lucho,Nacional,PEN,,Terrestre
10172,2024-11-05,Harina panadera premium (50 kg),65.53,15,19659.0,Perú,Pastelería Dulce Hogar,Nacional,PEN,,Terrestre
10181,2024-11-12,Harina panadera premium (50 kg),65.53,6,7863.6,Perú,Bodega Santa Rosa,Nacional,PEN,,Terrestre
10192,2024-11-20,Harina panadera premium (50 kg),65.53,13,17037.8,EEUU,Pantry Houston LLC,Exportación,USD,FOB,Marítimo
10204,2024-12-02,Harina panadera premium (50 kg),65.53,11,14416.6,Colombia,Pastelería Antioqueña,Exportación,USD,FOB,Marítimo
10212,2024-01-16,Harina panadera premium (50 kg),65.53,8,10484.8,El Salvador,Panadería Cuscatlán,Exportación,USD,FOB,Aéreo
10226,2024-02-26,Harina panadera premium (50 kg),65.53,8,10484.8,Perú,Minimarket Don Lucho,Nacional,PEN,,Terrestre
10241,2024-04-13,Harina panadera premium (50 kg),65.53,15,19659.0,Cuba,Bodega Habana Centro,Exportación,USD,DAP,Aéreo
10266,2024-07-06,Harina panadera premium (50 kg),65.53,12,15727.2,Chile,Supermercado Mapocho,Exportación,USD,FOB,Aéreo
10278,2024-08-06,Harina panadera premium (50 kg),65.53,8,10484.8,Perú,Panadería El Trigal,Nacional,PEN,,Terrestre
10288,2024-09-01,Harina panadera premium (50 kg),65.53,10,13106.0,Chile,Panadería La Vega,Exportación,USD,FOB,Aéreo
10301,2024-10-05,Harina panadera premium (50 kg),65.53,9,11795.4,Perú,Supermercado El Sol,Nacional,PEN,,Terrestre
10311,2024-10-16,Harina panadera premium (50 kg),65.53,7,9174.2,Perú,Panadería El Trigal,Nacional,PEN,,Terrestre
10321,2024-11-04,Harina panadera premium (50 kg),65.53,14,18348.4,Perú,Bodega Santa Rosa,Nacional,PEN,,Terrestre
10332,2024-11-17,Harina panadera premium (50 kg),65.53,15,19659.0,Perú,Minimarket Don Lucho,Nacional,PEN,,Terrestre
10343,2024-11-24,Harina panadera premium (50 kg),65.53,6,7863.6,El Salvador,Panadería Cuscatlán,Exportación,USD,FOB,Marítimo
10367,2024-01-12,Harina panadera premium (50 kg),65.53,13,17037.8,Panamá,Panadería Panamá Viejo,Exportación,USD,DAP,Marítimo
10379,2024-02-10,Harina panadera premium (50 kg),65.53,14,18348.4,Perú,Bodega Los Olivos,Nacional,PEN,,Terrestre
10407,2024-04-22,Harina panadera premium (50 kg),65.53,13,17037.8,Perú,Bodega Los Olivos,Nacional,PEN,,Terrestre
10420,2024-05-29,Harina panadera premium (50 kg),65.53,5,6553.0,Perú,Panadería San José,Nacional,PEN,,Terrestre
10106,2024-02-17,Harina panetonera especial (50 kg),76.4,14,21392.0,El Salvador,Panadería Cuscatlán,Exportación,USD,CIF,Aéreo
10120,2024-04-29,Harina panetonera especial (50 kg),76.4,7,10696.0,Venezuela,Panadería El Ávila,Exportación,USD,DAP,Marítimo
10133,2024-06-27,Harina panetonera especial (50 kg),76.4,12,18336.0,Perú,Bodega Santa Rosa,Nacional,PEN,,Terrestre
10145,2024-08-25,Harina panetonera especial (50 kg),76.4,10,15280.0,Colombia,Panadería La Candelaria,Exportación,USD,FOB,Aéreo
10168,2024-10-28,Harina panetonera especial (50 kg),76.4,9,13752.0,Colombia,Panadería La Candelaria,Exportación,USD,FOB,Aéreo
10210,2024-01-12,Harina panetonera especial (50 kg),76.4,9,13752.0,Chile,Panadería La Vega,Exportación,USD,FOB,Marítimo
10223,2024-02-20,Harina panetonera especial (50 kg),76.4,10,15280.0,Perú,Minimarket Don Lucho,Nacional,PEN,,Terrestre
10235,2024-04-02,Harina panetonera especial (50 kg),76.4,11,16808.0,Perú,Minimarket Don Lucho,Nacional,PEN,,Terrestre
10250,2024-05-11,Harina panetonera especial (50 kg),76.4,5,7640.0,Perú,Bodega Los Olivos,Nacional,PEN,,Terrestre
10262,2024-06-24,Harina panetonera especial (50 kg),76.4,13,19864.0,Perú,Supermercado El Sol,Nacional,PEN,,Terrestre
10275,2024-07-23,Harina panetonera especial (50 kg),76.4,7,10696.0,Perú,Bodega Santa Rosa,Nacional,PEN,,Terrestre
10284,2024-08-21,Harina panetonera especial (50 kg),76.4,8,12224.0,El Salvador,Panadería Cuscatlán,Exportación,USD,FOB,Marítimo
10297,2024-09-16,Harina panetonera especial (50 kg),76.4,14,21392.0,Perú,Bodega Santa Rosa,Nacional,PEN,,Terrestre
10308,2024-10-15,Harina panetonera especial (50 kg),76.4,5,7640.0,Perú,Pastelería La Estrella,Nacional,PEN,,Terrestre
10316,2024-11-01,Harina panetonera especial (50 kg),76.4,15,22920.0,El Salvador,Mercado Centro,Exportación,USD,FOB,Marítimo
10328,2024-11-12,Harina panetonera especial (50 kg),76.4,14,21392.0,Perú,Supermercado Mi Perú,Nacional,PEN,,Terrestre
10339,2024-11-23,Harina panetonera especial (50 kg),76.4,7,10696.0,Perú,Supermercado Mi Perú,Nacional,PEN,,Terrestre
10353,2024-12-04,Harina panetonera especial (50 kg),76.4,6,9168.0,El Salvador,Mercado Centro,Exportación,USD,DAP,Marítimo
10374,2024-02-02,Harina panetonera especial (50 kg),76.4,6,9168.0,Perú,Panificadora Andina,Nacional,PEN,,Terrestre
10386,2024-03-01,Harina panetonera especial (50 kg),76.4,5,7640.0,Perú,Panadería San José,Nacional,PEN,,Terrestre
10398,2024-03-30,Harina panetonera especial (50 kg),76.4,12,18336.0,Perú,Bodega Los Olivos,Nacional,PEN,,Terrestre
10401,2024-04-03,Harina panetonera especial (50 kg),76.4,7,10696.0,Chile,Supermercado Mapocho,Exportación,USD,FOB,Aéreo
10416,2024-05-10,Harina panetonera especial (50 kg),76.4,7,10696.0,Perú,Panadería San José,Nacional,PEN,,Terrestre
10101,2024-01-09,Harina pastelera premium (50 kg),77.8,10,15560.0,Cuba,Bodega Habana Centro,Exportación,USD,FOB,Marítimo
10110,2024-03-18,Harina pastelera premium (50 kg),77.8,12,18672.0,Perú,Pastelería La Estrella,Nacional,PEN,,Terrestre
10124,2024-05-21,Harina pastelera premium (50 kg),77.8,13,20228.0,Perú,Supermercado Mi Perú,Nacional,PEN,,Terrestre
10149,2024-09-12,Harina pastelera premium (50 kg),77.8,13,20228.0,Perú,Bodega Santa Rosa,Nacional,PEN,,Terrestre
10162,2024-10-18,Harina pastelera premium (50 kg),77.8,8,12448.0,Perú,Panadería San José,Nacional,PEN,,Terrestre
10173,2024-11-05,Harina pastelera premium (50 kg),77.8,9,14004.0,Perú,Pastelería La Estrella,Nacional,PEN,,Terrestre
10182,2024-11-12,Harina pastelera premium (50 kg),77.8,6,9336.0,Venezuela,Panadería El Ávila,Exportación,USD,FOB,Aéreo
10193,2024-11-21,Harina pastelera premium (50 kg),77.8,15,23340.0,Perú,Minimarket Don Lucho,Nacional,PEN,,Terrestre
10205,2024-12-03,Harina pastelera premium (50 kg),77.8,13,20228.0,Colombia,Supermercado Cafetal,Exportación,USD,FOB,Aéreo
10214,2024-01-26,Harina pastelera premium (50 kg),77.8,12,18672.0,Perú,Bodega Los Olivos,Nacional,PEN,,Terrestre
10227,2024-03-02,Harina pastelera premium (50 kg),77.8,7,10892.0,Perú,Minimarket Don Lucho,Nacional,PEN,,Terrestre
10243,2024-04-26,Harina pastelera premium (50 kg),77.8,15,23340.0,El Salvador,Mercado Centro,Exportación,USD,DAP,Marítimo
10280,2024-08-17,Harina pastelera premium (50 kg),77.8,13,20228.0,Perú,Panadería El Trigal,Nacional,PEN,,Terrestre
10288,2024-09-01,Harina pastelera premium (50 kg),77.8,7,10892.0,Cuba,Panadería El Malecón,Exportación,USD,DAP,Marítimo
10304,2024-10-11,Harina pastelera premium (50 kg),77.8,13,20228.0,Perú,Panificadora Andina,Nacional,PEN,,Terrestre
10312,2024-10-21,Harina pastelera premium (50 kg),77.8,6,9336.0,Panamá,Panadería Panamá Viejo,Exportación,USD,FOB,Aéreo
10322,2024-11-04,Harina pastelera premium (50 kg),77.8,14,21784.0,Perú,Pastelería Dulce Hogar,Nacional,PEN,,Terrestre
10332,2024-11-17,Harina pastelera premium (50 kg),77.8,13,20228.0,Perú,Panadería San José,Nacional,PEN,,Terrestre
10344,2024-11-25,Harina pastelera premium (50 kg),77.8,12,18672.0,Perú,Supermercado Mi Perú,Nacional,PEN,,Terrestre
10356,2024-12-09,Harina pastelera premium (50 kg),77.8,13,20228.0,Perú,Panadería El Trigal,Nacional,PEN,,Terrestre
10367,2024-01-12,Harina pastelera premium (50 kg),77.8,9,14004.0,Perú,Bodega Los Olivos,Nacional,PEN,,Terrestre
10380,2024-02-16,Harina pastelera premium (50 kg),77.8,15,23340.0,Perú,Panificadora Andina,Nacional,PEN,,Terrestre
10391,2024-03-09,Harina pastelera premium (50 kg),77.8,15,23340.0,Perú,Panadería San José,Nacional,PEN,,Terrestre
10409,2024-04-23,Harina pastelera premium (50 kg),77.8,6,9336.0,El Salvador,Mercado Centro,Exportación,USD,CIF,Marítimo
10420,2024-05-29,Harina pastelera premium (50 kg),77.8,12,18672.0,Perú,Bodega Santa Rosa,Nacional,PEN,,Terrestre
10107,2024-02-24,Harina galletera especial (50 kg),73.65,10,14730.0,EEUU,Pantry Houston LLC,Exportación,USD,CIF,Aéreo
10120,2024-04-29,Harina galletera especial (50 kg),73.65,12,17676.0,Guatemala,Supermercado Quetzal,Exportación,USD,FOB,Aéreo
10134,2024-07-01,Harina galletera especial (50 kg),73.65,15,22095.0,El Salvador,Panadería Cuscatlán,Exportación,USD,DAP,Aéreo
10145,2024-08-25,Harina galletera especial (50 kg),73.65,9,13257.0,Perú,Bodega Santa Rosa,Nacional,PEN,,Terrestre
10158,2024-10-10,Harina galletera especial (50 kg),73.65,14,20622.0,Perú,Panadería San José,Nacional,PEN,,Terrestre
10168,2024-10-28,Harina galletera especial (50 kg),73.65,6,8838.0,Perú,Supermercado El Sol,Nacional,PEN,,Terrestre
10180,2024-11-11,Harina galletera especial (50 kg),73.65,10,14730.0,Perú,Panadería San José,Nacional,PEN,,Terrestre
10188,2024-11-18,Harina galletera especial (50 kg),73.65,9,13257.0,Perú,Bodega Santa Rosa,Nacional,PEN,,Terrestre
10201,2024-12-01,Harina galletera especial (50 kg),73.65,9,13257.0,Perú,Bodega Los Olivos,Nacional,PEN,,Terrestre
10210,2024-01-12,Harina galletera especial (50 kg),73.65,5,7365.0,Guatemala,Supermercado Quetzal,Exportación,USD,DAP,Marítimo
10223,2024-02-20,Harina galletera especial (50 kg),73.65,6,8838.0,Panamá,Panadería Panamá Viejo,Exportación,USD,DAP,Marítimo
10236,2024-04-03,Harina galletera especial (50 kg),73.65,12,17676.0,Perú,Pastelería La Estrella,Nacional,PEN,,Terrestre
10250,2024-05-11,Harina galletera especial (50 kg),73.65,7,10311.0,Perú,Minimarket Don Lucho,Nacional,PEN,,Terrestre
10263,2024-06-28,Harina galletera especial (50 kg),73.65,14,20622.0,Chile,Panadería La Vega,Exportación,USD,DAP,Aéreo
10275,2024-07-23,Harina galletera especial (50 kg),73.65,7,10311.0,Venezuela,Panadería El Ávila,Exportación,USD,CIF,Aéreo
10285,2024-08-27,Harina galletera especial (50 kg),73.65,12,17676.0,Colombia,Supermercado Cafetal,Exportación,USD,FOB,Marítimo
10297,2024-09-16,Harina galletera especial (50 kg),73.65,12,17676.0,Perú,Pastelería Dulce Hogar,Nacional,PEN,,Terrestre
10308,2024-10-15,Harina galletera especial (50 kg),73.65,6,8838.0,Perú,Panadería El Trigal,Nacional,PEN,,Terrestre
10318,2024-11-02,Harina galletera especial (50 kg),73.65,12,17676.0,Perú,Minimarket Don Lucho,Nacional,PEN,,Terrestre
10329,2024-11-15,Harina galletera especial (50 kg),73.65,15,22095.0,Perú,Panificadora Andina,Nacional,PEN,,Terrestre
10340,2024-11-24,Harina galletera especial (50 kg),73.65,5,7365.0,Perú,Supermercado Mi Perú,Nacional,PEN,,Terrestre
